fecha,usdmxn_fix,returns_usd_mxn,returns,sma_5,volatility_5,rsi_5,momentum_5,sma_10,volatility_10,rsi_10,momentum_10,sma_20,volatility_20,rsi_20,momentum_20,mean_5,std_5,skew_5,kurt_5,mean_10,std_10,skew_10,kurt_10,mean_20,std_20,skew_20,kurt_20
2024-05-16,16.6893,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,16.6217,-0.0040587249136483,-0.004058724913648346,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,16.5668,-0.0033083779065057,-0.0033083779065057567,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,16.6138,0.0028329826123905,0.002832982612390577,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,16.6405,0.0016058077143362,0.001605807714336214,16.626420000000003,,37.56371049949016,,,,,,,,,,,,,,,,,,,,,
2024-05-23,16.6945,0.003239840842031,0.003239840842031057,16.62746,0.05527667983251389,51.03916866506836,1.000311576878599,,,,,,,,,6.230566972074918e-05,0.0034821035270993154,-0.5058107900207967,-3.0341254166278375,,,,,,,,
2024-05-24,16.7023,0.0004671106298701,0.0004671106298701884,16.643580000000004,0.041687222666475864,71.1659663865547,1.004849082825463,,,,,,,,,0.0009674727784244561,0.00262604819105881,-1.3762103038680886,1.8111453774141353,,,,,,,,
2024-05-27,16.6568,-0.0027278930316049,-0.0027278930316049855,16.661580000000004,0.037974558000427275,74.86187845303851,1.0054325518506892,,,,,,,,,0.0010835697534046101,0.0023921723003983045,-1.2200126308484187,1.246836199896728,,,,,,,,
2024-05-28,16.7457,0.0053229674370172,0.0053229674370172215,16.687959999999997,0.04799380930675554,79.58725886047523,1.0079391830887574,,,,,,,,,0.0015815667183299391,0.003023325807055534,-0.36917004877814985,0.22797052585548627,,,,,,,,
2024-05-29,16.95,0.0121263249305944,0.01212632493059442,16.749859999999998,0.0889599678194931,88.63920099875145,1.0185992007451699,16.68814,,71.84514831573661,,,,,,0.003685670161581581,0.0056039512259687535,0.7303917652133978,0.7230411260602144,,,,,,,,
2024-05-30,16.9377,-0.0007259271381736,-0.0007259271381736926,16.7985,0.09449501359865022,83.89074693422505,1.0145676719877803,16.712979999999998,0.07672869574285492,70.39408866995082,1.0148837878161456,,,,,0.0028925165655406303,0.005952626336135598,1.111130241528298,0.47098968644056666,0.0014774111176306898,0.004833453508522249,1.1156222943722085,1.6159271550441088,,,,
2024-05-31,17.0177,0.0047120721902324,0.004712072190232444,16.861579999999996,0.09241339340864882,86.58932714617166,1.018883626805889,16.752580000000002,0.07146114975280328,81.86353395558416,1.023824277901779,,,,,0.0037415088776130813,0.00582149658978239,0.49512530048488057,-0.2727042790921246,0.002354490828018769,0.004501629301158627,0.9499111999512954,1.5207289776165192,,,,
2024-06-03,17.6338,0.0355635359957888,0.03556353599578884,17.05698,0.2263301844495391,98.77196485623006,1.058654723596369,16.859280000000002,0.17566290659388195,95.11246406223573,1.0644059202742835,,,,,0.011399794683091847,0.014257461481925205,1.6968737559904177,3.069071087690259,0.006241682218248229,0.011065722986337616,2.4590781469673386,6.592749624716232,,,,
2024-06-04,17.8607,0.0127852535349956,0.012785253534995636,17.279980000000002,0.21981398365580979,98.92067392067395,1.0665842574511666,16.98397,0.17735190383767035,95.7577981651376,1.0750520651506579,,,,,0.01289225190268753,0.013846979415421172,1.3464138733981559,2.304103407896932,0.007236909310508734,0.011172119811864703,2.0863031606419633,4.944146228693725,,,,
2024-06-05,17.5592,-0.0170247393266931,-0.017024739326693124,17.40182,0.30652994059318145,74.62807244501941,1.0359410029498526,17.07584,0.21465213137947936,78.05533500274841,1.0552086776238696,,,,,0.007062039051230021,0.01930957124297526,0.5139296448819101,1.002669254572594,0.0053738546064058,0.013521813286192053,0.9048052977995761,2.8015404584937045,,,,
2024-06-06,17.5335,-0.0014646923488114,-0.0014646923488114746,17.52098,0.3077548533821572,73.82818749000157,1.0351759684018491,17.15974,0.21724523931854428,76.07209446861398,1.05025607235916,,,,,0.006914286009102465,0.019386733495769838,0.5374860130904859,0.9218314789941205,0.004903401287321548,0.013685163732132839,0.9849563358383651,2.6790369701351926,,,,
2024-06-07,18.2622,0.040720013103371,0.040720013103371096,17.76988,0.3873871753497201,82.76897150982143,1.0731297413869088,17.315730000000002,0.2793328426207946,83.47568565174466,1.0933943229375593,,,,,0.014115874191730193,0.024403098263598343,-0.1515867748797742,-1.9660294716216338,0.008928691534671638,0.017596315109223007,0.7623674239910377,0.25500195857470737,,,,
2024-06-10,18.3848,0.0066908864233903,0.00669088642339036,17.920080000000002,0.33772498648884364,76.71837199373834,1.0425886649502658,17.48853,0.27223910456005646,85.89530535936846,1.103741414917631,,,,,0.008341344277250497,0.021274674423384026,0.7253964679168581,1.291544267622702,0.009870569480171173,0.01714945161459094,0.6606480644090743,0.44273653518124284,,,,
2024-06-11,18.4457,0.003307044732108,0.003307044732108097,18.037079999999996,0.33656910939760293,73.60012909472314,1.0327534755076788,17.658530000000003,0.2733677520213208,85.72929802437996,1.1015185988044691,,,,,0.006445702516672991,0.021201861010774987,1.1720161421948643,2.4386526830014517,0.00966897720968026,0.017220549721742605,0.6912682137951898,0.41704595826156066,,,,
